segment,variant,sample,customer_id,elapsed_ms,rows,sha256
1,baseline,116,1,44.049379000000044,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,117,2,13.31339399999979,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,118,42,15.540531000000556,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,119,999,17.023830999999518,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,0,1,0.5037439999996423,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,1,2,0.6091970000006768,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,2,42,0.8392919999996593,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,3,999,0.5557360000002518,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,4,1,0.5969909999994343,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,5,2,0.549815999999737,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,6,42,0.5637120000001232,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,7,999,0.4943630000007033,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,8,1,0.587163999999575,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,9,2,0.49004599999989296,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,10,42,0.4763840000005075,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,11,999,0.4770699999999124,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,12,1,0.48323399999935646,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,13,2,0.8109770000000935,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,14,42,0.7302849999996397,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,15,999,0.7253860000000714,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,16,1,0.742352999999639,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,17,2,0.5721690000000308,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,18,42,0.6769059999996898,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,19,999,0.5175390000003972,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,20,1,0.5086890000002313,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,21,2,0.5030169999999998,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,22,42,0.4742630000000645,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,23,999,0.5487590000002456,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,24,1,0.6341959999999744,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,25,2,0.6377019999999902,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,26,42,0.6164570000000822,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,27,999,0.5863060000001497,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,28,1,0.5604229999999006,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,29,2,0.5567169999994803,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,30,42,0.5934879999995246,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,31,999,0.5609960000001593,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,32,1,0.5576650000002701,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,33,2,1.2245510000002469,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,34,42,0.8130519999995158,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,35,999,0.80293200000051,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,36,1,0.8417420000005222,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,37,2,0.700631999999132,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,38,42,0.8039349999999104,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,39,999,0.9272609999998167,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,40,1,0.8327119999994466,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,41,2,0.7033369999999195,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,42,42,0.7149960000006104,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,43,999,0.6040259999999762,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,44,1,0.5932980000006864,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,45,2,0.5510720000002038,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,46,42,0.548359999999775,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,47,999,0.6197169999995822,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,48,1,0.7384100000008402,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,49,2,0.6861539999999877,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,50,42,0.6469850000003134,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,51,999,0.611097000000882,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,52,1,0.5596709999999803,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
